Invoice Created Date,Year,Month,Quarter,QY,Commodity,Description,Supplier,Reporting Total,PO Ship-To City,Chart Of Accounts,Accounting Total Currency,Invoice #
2/3/2023,2023,2,Q1,Q1-2023,TLA (Top Level Assembly),TFPT54X5 Tooling,JABIL CIRCUIT SDN BHD_US_70449507,7370,Asheville,US_500-BAAN,USD,9450139672
2/3/2023,2023,2,Q1,Q1-2023,IT Consultant Services,"Professional fees for Kinaxis, configuration of RapidResponse Software",KINAXIS CORP_US_70827171,55710,Asheville,US_500-BAAN,USD,IN-US -206218
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Push Brooms,MAC PAPERS LLC_US_70680121,40,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Paper Towels,MAC PAPERS LLC_US_70680121,46.99,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Large Clear Bags,MAC PAPERS LLC_US_70680121,222.6,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Large Black Bags,MAC PAPERS LLC_US_70680121,172.41,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Handsoap,MAC PAPERS LLC_US_70680121,191.04,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Angle Brooms,MAC PAPERS LLC_US_70680121,36.09,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Toilet Paper,MAC PAPERS LLC_US_70680121,99.94,Asheville,US_500-BAAN,USD,420657
2/3/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Zep Stainless,MAC PAPERS LLC_US_70680121,150.86,Asheville,US_500-BAAN,USD,420657
2/2/2023,2023,2,Q1,Q1-2023,Electronic Components,Milwaukee 2352-20 M18 LED Stick Light,AMAZON CAPITAL SERVICES INC_US_70345775,60.97,Asheville,US_500-BAAN,USD,14MP-M9HT-1LQ1
2/2/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Toilet Paper,MAC PAPERS LLC_US_70680121,199.88,Asheville,US_500-BAAN,USD,419738
2/2/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Lysol,MAC PAPERS LLC_US_70680121,80.39,Asheville,US_500-BAAN,USD,419738
2/2/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Hand Sanitizer,MAC PAPERS LLC_US_70680121,111,Asheville,US_500-BAAN,USD,419738
2/2/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,32 Gallon Compost Bags,MAC PAPERS LLC_US_70680121,115.05,Asheville,US_500-BAAN,USD,419738
2/2/2023,2023,2,Q1,Q1-2023,Janitorial Services/Supplies,Scotch Brite Pads,MAC PAPERS LLC_US_70680121,72.12,Asheville,US_500-BAAN,USD,419738
2/2/2023,2023,2,Q1,Q1-2023,"Labels, (Adhesive)",Orange Fast Ship Label,MAC PAPERS LLC_US_70680121,933,Asheville,US_500-BAAN,USD,419797
2/2/2023,2023,2,Q1,Q1-2023,Landscaping,Grounds Maintenance / Landscaping,RELIABLE PROPERTY SVCS._US_70651357,2300,Asheville,US_500-BAAN,USD,WF3701
2/2/2023,2023,2,Q1,Q1-2023,Other Consumables and Supplies,SH-51521 SPP18 ULTRABAKE SILICONE PULL PLUGS YELLOW ,CAPLUGS LLC_US_70578641,843.23,Asheville,US_500-BAAN,USD,4418415
2/2/2023,2023,2,Q1,Q1-2023,Other Consumables and Supplies,SH-51153 SC100 ULTRABAKE SILICONE CAPS LIGHT GREEN ,CAPLUGS LLC_US_70578641,149.97,Asheville,US_500-BAAN,USD,4418415
2/2/2023,2023,2,Q1,Q1-2023,Other Consumables and Supplies,SH-51228 SC281 ULTRABAKE SILICONE CAPS LIGHT BLUE ,CAPLUGS LLC_US_70578641,128.58,Asheville,US_500-BAAN,USD,4418415
2/2/2023,2023,2,Q1,Q1-2023,Other Consumables and Supplies,SH-52085 UWPP-M5 ULTRABAKE WASHER PULL PLUGS M5 CLEAR ,CAPLUGS LLC_US_70578641,646.72,Asheville,US_500-BAAN,USD,4418415
2/2/2023,2023,2,Q1,Q1-2023,Other Consumables and Supplies,SH-52086 UWPP-M6 ULTRABAKE WASHER PULL PLUGS M6 WHITE ,CAPLUGS LLC_US_70578641,705.44,Asheville,US_500-BAAN,USD,4418415
2/2/2023,2023,2,Q1,Q1-2023,Material Handling Equipment,Toyota Forklift & Tugger lease for 2023 fiscal year,TOYOTA FINANCIAL SERVICES/LEXUS_US_70653335,33859.94,Asheville,US_500-BAAN,USD,4003708982
2/2/2023,2023,2,Q1,Q1-2023,Machined Metal Components,Machining of 16 cabinet foam bottom endgate for LRF clip and harness,FOOTHILLS MACHINING INC_US_70854438,20000,Asheville,US_500-BAAN,USD,66734
2/2/2023,2023,2,Q1,Q1-2023,MRO Services,Rerounding tool kit,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",275,Asheville,US_500-BAAN,USD,988735
2/2/2023,2023,2,Q1,Q1-2023,Product Services,Calibration of Glas Scales (3) SO 368181,"MSI VIKING GAGE,LLC-SERVICE_US_70650441",294,Asheville,US_500-BAAN,USD,359020
2/2/2023,2023,2,Q1,Q1-2023,Electronic Components,326737H04,DIGITAL INSTRUMENTS INC_US_70680813,278.2,Asheville,US_500-BAAN,USD,12104
2/2/2023,2023,2,Q1,Q1-2023,Electronic Components,326737H05,DIGITAL INSTRUMENTS INC_US_70680813,193.7,Asheville,US_500-BAAN,USD,12104
2/2/2023,2023,2,Q1,Q1-2023,Electronic Components,326737H03,DIGITAL INSTRUMENTS INC_US_70680813,193.7,Asheville,US_500-BAAN,USD,12104
2/2/2023,2023,2,Q1,Q1-2023,Electronic Components,326739H01,DIGITAL INSTRUMENTS INC_US_70680813,133.8,Asheville,US_500-BAAN,USD,12104
2/2/2023,2023,2,Q1,Q1-2023,Product Services,007911 alternative - AWA7512ZXDXG 60Hz CDU (with AWA7512ZXD compressor) - Engineering Samples,TECUMSEH COMPRESSOR COMPANY_US_70681651,1436.2,Asheville,US_500-BAAN,USD,606723
2/2/2023,2023,2,Q1,Q1-2023,Cable and Wire and Harness,3/4" STR ML .5-.62 DELUXE CORD GRIP W/MESH,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,338.9,Asheville,US_500-BAAN,USD,82521256
2/2/2023,2023,2,Q1,Q1-2023,MRO Services,4 OZ. ALL PURPOSE CEMENT-CLEAR,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,4.14,Asheville,US_500-BAAN,USD,79568176
2/1/2023,2023,2,Q1,Q1-2023,Product Services,Engineering samples for ECR-004318 to resolve quality issues with SWX100 Fill Tube Assy,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",18.5,Asheville,US_500-BAAN,USD,987498
2/1/2023,2023,2,Q1,Q1-2023,Product Services,Engineering samples for ECR-004318 to resolve quality issues with SWX100 Fill Tube Assy,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",127.5,Asheville,US_500-BAAN,USD,987498
2/1/2023,2023,2,Q1,Q1-2023,Material Handling Equipment,taxable PO for forklift repairs & planned maintenance not included in leases,VESCO TOYOTALIFT_US_70653748,5373.16,Asheville,US_500-BAAN,USD,4315596
2/1/2023,2023,2,Q1,Q1-2023,Material Handling Equipment,Blanket for forklift repairs & PM Maintenance for account TFS03,VESCO TOYOTALIFT_US_70653748,2716.29,Asheville,US_500-BAAN,USD,4315593
2/1/2023,2023,2,Q1,Q1-2023,IT Consultant Services,LPD PCx Quick Wins support by Celonis Consultant,CELONIS INC_US_70759393,6490,Asheville,US_500-BAAN,USD,US00004999
2/1/2023,2023,2,Q1,Q1-2023,Electronic Components,20A 125V 2P 3W 5-20R White Side Wired Single Receptacle,FASTENAL CO_US_323253,394.23,Asheville,US_500-BAAN,USD,NCAS271949
2/1/2023,2023,2,Q1,Q1-2023,Production Equipment and Supplies,LABOR - Surface Grind Tooling Inserts (Qty 21),"BRISCO, INC_US_70654423",75,Asheville,US_500-BAAN,USD,27126
2/1/2023,2023,2,Q1,Q1-2023,Cable and Wire and Harness,GOGREEN POWER 16/3 15' HEAVY D,STAPLES BUSINESS ADVANTAGE_US_246182,18.69,Asheville,US_500-BAAN,USD,3529665178
2/1/2023,2023,2,Q1,Q1-2023,Office Supplies,2023 BLUE SKY PASSAGES 12  X 1,STAPLES BUSINESS ADVANTAGE_US_246182,60.72,Asheville,US_500-BAAN,USD,3529665163
2/1/2023,2023,2,Q1,Q1-2023,Industrial Gases,TRCH TIG PKG 9FVMT-25-R 125A A/C FLX 25',AIRGAS USA LLC_US_69316438,155.83,Asheville,US_500-BAAN,USD,9134473909
2/1/2023,2023,2,Q1,Q1-2023,Production Equipment and Supplies,BEL CLTH 37"X60" 361F 80 YF-WT,AIRGAS USA LLC_US_69316438,1027,Asheville,US_500-BAAN,USD,9134473910
1/31/2023,2023,1,Q1,Q1-2023,Production Equipment and Supplies,DIXON*P-5322-04*EA*P-80 EMULSION 4 LITER BOTTLE CS/4,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",288.05,Asheville,US_500-BAAN,USD,986601
1/31/2023,2023,1,Q1,Q1-2023,Material Handling Equipment,Blanket PO for hoist inspections,SAFE LIFT INC_US_70652695,1200,Asheville,US_500-BAAN,USD,2058
1/31/2023,2023,1,Q1,Q1-2023,OEM - Kitting,COVER SEAL(1/2")  - (ASR3015NTK #30510029),AMADA AMERICA INC_US_70576373,200,Asheville,US_500-BAAN,USD,91423406
1/31/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Spare parts for standup,RS AMERICAS INC_US_50052442,145.78,Asheville,US_500-BAAN,USD,9017457622
1/31/2023,2023,1,Q1,Q1-2023,Electronic Components,RELAY GEN PURPOSE DPDT 10A 24V,DIGI KEY ELECTRONICS_US_50051980,28.8,Asheville,US_500-BAAN,USD,95200997
1/31/2023,2023,1,Q1,Q1-2023,Professional Services,Fees for tax & license services,DUCHARME MCMILLEN & ASSOC INC_US_69302700,2991.21,Asheville,US_500-BAAN,USD,1146672
1/31/2023,2023,1,Q1,Q1-2023,Office Supplies,LOGITECH SOLAR K750 FOR MAC WI,STAPLES BUSINESS ADVANTAGE_US_246182,78.49,Asheville,US_500-BAAN,USD,3529508140
1/31/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Slip-Resistant Number 2 Phillips Bit, 1/4&quot; Hex Shank, 1&quot; Long",MCMASTER-CARR SUPPLY CO_US_50004682,117,Asheville,US_500-BAAN,USD,91891601
1/31/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Standard-Wall PVC Pipe Fitting for Water, Straight Connector, White, 1-1/2 Socket-Connect Female",MCMASTER-CARR SUPPLY CO_US_50004682,5.08,Asheville,US_500-BAAN,USD,91913449
1/31/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Thick-Wall Plastic Pipe Fitting for Water, Fixed Flange, 1-1/2 NPT Female",MCMASTER-CARR SUPPLY CO_US_50004682,96.36,Asheville,US_500-BAAN,USD,91908377
1/31/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"PLC Battery Pack for GE, FANUC, LE Blonde, 3 Volt",MCMASTER-CARR SUPPLY CO_US_50004682,44,Asheville,US_500-BAAN,USD,91897481
1/30/2023,2023,1,Q1,Q1-2023,Site Infrastructure,Proposal No. 2022R1-6333 Rev 3  Item 1.0 - Freight for Hennecke,HENNECKE INC_US_70680980,145000,Asheville,US_500-BAAN,USD,SI202300138
1/30/2023,2023,1,Q1,Q1-2023,Equipment Maintenance and Calibration,COOL-Check- Replacement Calibrated Leak,INFICON INC_US_70649868,3396,Asheville,US_500-BAAN,USD,71538800
1/30/2023,2023,1,Q1,Q1-2023,Equipment Maintenance and Calibration,Set of filter plates,INFICON INC_US_70649868,342,Asheville,US_500-BAAN,USD,71538800
1/30/2023,2023,1,Q1,Q1-2023,Electronic Equipment (OEM),VIP sensor head,EKO INSTRUMENTS_US_70649716,3200,Asheville,US_500-BAAN,USD,EKO23-011
1/30/2023,2023,1,Q1,Q1-2023,Equipment Maintenance and Calibration,Kinney Oil AX 55 Gal,"ASHEVILLE OIL CO, INC_US_70653911",2391.4,Asheville,US_500-BAAN,USD,135699-00
1/30/2023,2023,1,Q1,Q1-2023,TLA (Top Level Assembly),EC3000XL,JABIL CIRCUIT SDN BHD_US_70449507,1973.86,Asheville,US_500-BAAN,USD,9450102798
1/30/2023,2023,1,Q1,Q1-2023,Industrial Gases,Airgas For Model Shop,AIRGAS USA LLC_US_69316438,154.26,Asheville,US_500-BAAN,USD,9134295551
1/30/2023,2023,1,Q1,Q1-2023,Hand Tools,LARGE TOOL HOLDER W/RATCHET,DIGI KEY ELECTRONICS_US_50051980,1766.09,Asheville,US_500-BAAN,USD,95231306
1/30/2023,2023,1,Q1,Q1-2023,Production Equipment and Supplies,ULT Door Foam Mandrels,"BRISCO, INC_US_70654423",3361.5,Asheville,US_500-BAAN,USD,27113
1/30/2023,2023,1,Q1,Q1-2023,Professional Services,Power for Material Tower,M.B. HAYNES CORP._US_70650392,2034,Asheville,US_500-BAAN,USD,M3258-2
1/30/2023,2023,1,Q1,Q1-2023,Production Equipment and Supplies,"Machine Screw: #4-40 Thread Size, 3/8 in Lg, Steel, Zinc Plated, Pan, Phillips, ASME B18.6.3, 100 PK",GRAINGER_US_243660,0.48,Asheville,US_500-BAAN,USD,9574199577
1/30/2023,2023,1,Q1,Q1-2023,MRO Services,1 qt mixing cups,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",58,Asheville,US_500-BAAN,USD,985501
1/30/2023,2023,1,Q1,Q1-2023,Product Services,099801 - EK90 Mettler Evaporator 2.3 METER- Engineering Sample + FAI,INDUSTRIEBEDARF SCHERSCHEL GMBH_US_70803780,4373.48,Asheville,US_500-BAAN,USD,230001
1/30/2023,2023,1,Q1,Q1-2023,Product Services,096955 - EK90 Mettler Evaporator 2 METER - Engineering Sample + FAI,INDUSTRIEBEDARF SCHERSCHEL GMBH_US_70803780,4098.64,Asheville,US_500-BAAN,USD,230001
1/30/2023,2023,1,Q1,Q1-2023,Professional Services,Moderate Alternate Construction. CAT# 30087672,UL LLC_US_70425951,10500,Asheville,US_500-BAAN,USD,72020504934
1/30/2023,2023,1,Q1,Q1-2023,Professional Services,Engineering Hours (TAP) CAT# 30087675,UL LLC_US_70425951,1797.49,Asheville,US_500-BAAN,USD,72020504934
1/30/2023,2023,1,Q1,Q1-2023,Professional Services,ULT and HPLRF files need to generically list Dryer/Filter.,UL LLC_US_70425951,8500,Asheville,US_500-BAAN,USD,72020504775
1/28/2023,2023,1,Q1,Q1-2023,Office Supplies,STAPLES MAGNETIC BULLDOG CLIPS,STAPLES BUSINESS ADVANTAGE_US_246182,5.52,Asheville,US_500-BAAN,USD,3529161060
1/27/2023,2023,1,Q1,Q1-2023,TLA (Top Level Assembly),TF50-00067-000 PPV,JABIL CIRCUIT SDN BHD_US_70449507,5163.86,Asheville,US_500-BAAN,USD,9450093388
1/27/2023,2023,1,Q1,Q1-2023,TLA (Top Level Assembly),TFPC754X1R00A PPV,JABIL CIRCUIT SDN BHD_US_70449507,164.8,Asheville,US_500-BAAN,USD,9450093388
1/27/2023,2023,1,Q1,Q1-2023,Other Consumables and Supplies,DISPLAY 7SEG 0.56" TRP GRN 12DIP,DIGI KEY ELECTRONICS_US_50051980,12.34,Asheville,US_500-BAAN,USD,95112936
1/27/2023,2023,1,Q1,Q1-2023,Equipment Maintenance and Calibration,R-22 Refrigerant,UNITED REFRIGERATION INC_US_69320418,1500,Asheville,US_500-BAAN,USD,88601327-00
1/27/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Spare parts for standup,RS AMERICAS INC_US_50052442,153.19,Asheville,US_500-BAAN,USD,9017437464
1/27/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,spare parts for standup,RS AMERICAS INC_US_50052442,251.08,Asheville,US_500-BAAN,USD,9017437464
1/27/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,spare parts for standup,RS AMERICAS INC_US_50052442,154.41,Asheville,US_500-BAAN,USD,9017437464
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,SANDISK CRUZER GLIDE 128GB USB,STAPLES BUSINESS ADVANTAGE_US_246182,39.98,Asheville,US_500-BAAN,USD,3528815914
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,STAPLES DURAMARK PERMANENT MAR,STAPLES BUSINESS ADVANTAGE_US_246182,6.79,Asheville,US_500-BAAN,USD,3528815914
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,"STAPLES MAGNETIC CLIPS, 1.75 W",STAPLES BUSINESS ADVANTAGE_US_246182,9.44,Asheville,US_500-BAAN,USD,3528815888
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,"STAPLES PAPER CLIPS, 2.25 W, S",STAPLES BUSINESS ADVANTAGE_US_246182,6.7,Asheville,US_500-BAAN,USD,3528815888
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,"STAPLES MAGNETIC CLIPS, 2.25 W",STAPLES BUSINESS ADVANTAGE_US_246182,8.17,Asheville,US_500-BAAN,USD,3528815888
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,"SHARPIE PERMANENT MARKER, CHIS",STAPLES BUSINESS ADVANTAGE_US_246182,16.87,Asheville,US_500-BAAN,USD,3528815888
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,"PILOT G2 RETRACTABLE GEL PENS,",STAPLES BUSINESS ADVANTAGE_US_246182,17.33,Asheville,US_500-BAAN,USD,3528815888
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,"STAPLES HANGING FILE FOLDER, 3",STAPLES BUSINESS ADVANTAGE_US_246182,11.17,Asheville,US_500-BAAN,USD,3528815888
1/27/2023,2023,1,Q1,Q1-2023,Hand Tools,STANLEY TR150 SHARPSHOOTER HEA,STAPLES BUSINESS ADVANTAGE_US_246182,29.69,Asheville,US_500-BAAN,USD,3528815877
1/27/2023,2023,1,Q1,Q1-2023,Office Supplies,TRU RED POCKET HIGHLIGHTER WIT,STAPLES BUSINESS ADVANTAGE_US_246182,4.8,Asheville,US_500-BAAN,USD,3528815875
1/27/2023,2023,1,Q1,Q1-2023,Electronic Components,1P 20A 120/277V WHT SW COMMERCIAL TOGGLE SWITCH,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,38.65,Asheville,US_500-BAAN,USD,80702506
1/27/2023,2023,1,Q1,Q1-2023,Electronic Components,4"SQ 2-1/8"DP DRAWN STEEL OUTLET BOX,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,57.65,Asheville,US_500-BAAN,USD,80702506
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,Model Number TL71 Fluke Test Lead Set,MCMASTER-CARR SUPPLY CO_US_50004682,41.73,Asheville,US_500-BAAN,USD,91760907
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Plug-in Freestanding Portable Floodlight with Built-in LED Bulbs, Wet Location",MCMASTER-CARR SUPPLY CO_US_50004682,78.2,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Illuminated Hand-Held Inspection Mirror, Glass, Round with LED Bulb, 7&quot;-35&quot; Rigid Handle",MCMASTER-CARR SUPPLY CO_US_50004682,15.5,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Illuminated Hand-Held Inspection Mirror, Glass, Round with LED Bulb, 7&quot;-36&quot; Rigid Handle",MCMASTER-CARR SUPPLY CO_US_50004682,16.53,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Hand-Held Inspection Mirror, Glass, Round 1-1/4&quot; Diameter, 6&quot;-33&quot; Long Handle",MCMASTER-CARR SUPPLY CO_US_50004682,12.55,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Hand-Held Inspection Mirror, Glass, Round 2-1/4&quot; Diameter, 6&quot;-33&quot; Long Handle",MCMASTER-CARR SUPPLY CO_US_50004682,13.26,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Hand-Held Inspection Mirror, Glass, Round 3-1/4&quot; Diameter, 13&quot;-23&quot; Long Handle",MCMASTER-CARR SUPPLY CO_US_50004682,16.69,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Hand-Held Inspection Mirror, Glass, 2-1/4&quot; Diameter, 2x Magnification, 7&quot;-11&quot; Long Handle",MCMASTER-CARR SUPPLY CO_US_50004682,16.03,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Magnifying Welding Glasses, 1.38x (138%) Magnification",MCMASTER-CARR SUPPLY CO_US_50004682,28.82,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Magnifying Welding Glasses, 1.5x (150%) Magnification",MCMASTER-CARR SUPPLY CO_US_50004682,28.82,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Magnifying Welding Glasses, 1.63x (163%) Magnification",MCMASTER-CARR SUPPLY CO_US_50004682,28.82,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Magnifying Safety Glasses with Bottom Magnifiers, 1.5x Magnification, Scratch Resistant and Fog Free Lenses",MCMASTER-CARR SUPPLY CO_US_50004682,23.87,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Magnifying Safety Glasses with Bottom Magnifiers, 1.25x (125%) Magnification",MCMASTER-CARR SUPPLY CO_US_50004682,14.22,Asheville,US_500-BAAN,USD,91754438
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Thick-Wall Dark Gray PVC Pipe Nipple for Water, Threaded on Both Ends, 1-1/2 NPT, 3&quot; Long",MCMASTER-CARR SUPPLY CO_US_50004682,39.96,Asheville,US_500-BAAN,USD,91738302
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Multipurpose 6061 Aluminum, 1/4&quot; Thick x 6&quot; Wide, 1/2 Feet Long",MCMASTER-CARR SUPPLY CO_US_50004682,23.4,Asheville,US_500-BAAN,USD,91738302
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"CPVC Pipe Nipple, Fully Threaded, 1-1/2 NPT",MCMASTER-CARR SUPPLY CO_US_50004682,51.6,Asheville,US_500-BAAN,USD,91738302
1/27/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Extreme-Temperature Air and Steam Hose with 304 Stainless Steel 1 1/2 x 1 1/2 NPT Fittings, 12&quot; Long",MCMASTER-CARR SUPPLY CO_US_50004682,262.3,Asheville,US_500-BAAN,USD,91738302
1/26/2023,2023,1,Q1,Q1-2023,Professional Services,Power Installation for new press brakes,M.B. HAYNES CORP._US_70650392,4980,Asheville,US_500-BAAN,USD,C3974-1
1/26/2023,2023,1,Q1,Q1-2023,OEM Measuring Equipment,ECTESTER 1,THERMO FISHER (FISHER SCI)_US_292344,63.36,Asheville,US_500-BAAN,USD,9820080V
1/26/2023,2023,1,Q1,Q1-2023,Site Infrastructure,12 CuFt LRF Door Molds,HENNECKE INC_US_70680980,15000,Asheville,US_500-BAAN,USD,SI202300129
1/26/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"ZEPH*KL-1/8*EA*#30 1/8"" PIN DIAM, COPPER CLECO FASTENER","WESCO DISTRIBUTION, INC.-CCA_US_70121904",132.5,Asheville,US_500-BAAN,USD,983004
1/26/2023,2023,1,Q1,Q1-2023,HLA - Mechanical,"Load Roller, Acetal CoPoly (Delrin), White",CON TEK MACHINE INC_US_70766662,2476,Asheville,US_500-BAAN,USD,15618
1/26/2023,2023,1,Q1,Q1-2023,Hand Tools,Froth-Pak 12,VALLEN INTEGRATED SUPPLY INC_US_70483834,721.2,Asheville,US_500-BAAN,USD,904199
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Zep Stainless Steel Cleaner,MAC PAPERS LLC_US_70680121,150.86,Asheville,US_500-BAAN,USD,420417
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Brooms,MAC PAPERS LLC_US_70680121,60.15,Asheville,US_500-BAAN,USD,420417
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Toilet Paper,MAC PAPERS LLC_US_70680121,149.91,Asheville,US_500-BAAN,USD,420417
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Foam Handsoap,MAC PAPERS LLC_US_70680121,127.36,Asheville,US_500-BAAN,USD,420417
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Compostable Bags,MAC PAPERS LLC_US_70680121,151.73,Asheville,US_500-BAAN,USD,420417
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Lysol,MAC PAPERS LLC_US_70680121,80.39,Asheville,US_500-BAAN,USD,420417
1/26/2023,2023,1,Q1,Q1-2023,Janitorial Services/Supplies,Large clear Trash Bags,MAC PAPERS LLC_US_70680121,222.6,Asheville,US_500-BAAN,USD,420415
1/26/2023,2023,1,Q1,Q1-2023,"Labels, (Adhesive)",4 x 6 Top Heavy Label,MAC PAPERS LLC_US_70680121,124.16,Asheville,US_500-BAAN,USD,420389
1/26/2023,2023,1,Q1,Q1-2023,OEM - Kitting,1/4" X 520" WHITE PTPE MD THREAD SEAL TAPE,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,1.06,Asheville,US_500-BAAN,USD,79568196
1/26/2023,2023,1,Q1,Q1-2023,MRO Services,8 OZ. LO-VOC PURPLE PRIMER NSF,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,5.45,Asheville,US_500-BAAN,USD,79568186
1/26/2023,2023,1,Q1,Q1-2023,OEM - Kitting,"Alkyd Paint, 12 oz. Aerosol Can, 24 Hrs. Dry Time, Safety Blue",MCMASTER-CARR SUPPLY CO_US_50004682,190.32,Asheville,US_500-BAAN,USD,91664216
1/25/2023,2023,1,Q1,Q1-2023,Software-as-a-Service,Solidworks Subscription Renewal,TRIMECH SOLUTIONS_US_70653336,61008,Asheville,US_500-BAAN,USD,I-23-263818
1/25/2023,2023,1,Q1,Q1-2023,Industrial Gases,ARC3 Gas Blanket PO for Helium,ARC3 GASES INC_US_70758923,3559.81,Asheville,US_500-BAAN,USD,9529963
1/25/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Parts for standup,RS AMERICAS INC_US_50052442,102.45,Asheville,US_500-BAAN,USD,9017427686
1/25/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Parts for Standup,RS AMERICAS INC_US_50052442,102.45,Asheville,US_500-BAAN,USD,9017427686
1/25/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Spare parts for standup,RS AMERICAS INC_US_50052442,102.45,Asheville,US_500-BAAN,USD,9017427686
1/25/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Spare Parts for standup,RS AMERICAS INC_US_50052442,115.5,Asheville,US_500-BAAN,USD,9017427686
1/25/2023,2023,1,Q1,Q1-2023,Site Equipment Spare Parts,Spare parts for standup,RS AMERICAS INC_US_50052442,115.5,Asheville,US_500-BAAN,USD,9017427686
